"No.","Time","Source","Destination","Protocol","Length","Info"
"2921","60.382227","192.168.56.103","192.168.56.102","TCP","60","1054  >  50618 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2922","60.382354","192.168.56.102","192.168.56.103","TCP","80","34702  >  32780 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001903 TSecr=0 WS=512"
"2923","60.382365","192.168.56.103","192.168.56.102","TCP","60","32780  >  34702 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2924","60.382708","192.168.56.102","192.168.56.103","TCP","80","58842  >  1066 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2925","60.382708","192.168.56.102","192.168.56.103","TCP","80","60672  >  10025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2926","60.382723","192.168.56.103","192.168.56.102","TCP","60","1066  >  58842 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2927","60.382738","192.168.56.103","192.168.56.102","TCP","60","10025  >  60672 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2928","60.382858","192.168.56.102","192.168.56.103","TCP","80","59082  >  2602 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2929","60.382867","192.168.56.103","192.168.56.102","TCP","60","2602  >  59082 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2930","60.383144","192.168.56.102","192.168.56.103","TCP","80","60168  >  1070 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2931","60.383144","192.168.56.102","192.168.56.103","TCP","80","59440  >  1121 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2932","60.383159","192.168.56.103","192.168.56.102","TCP","60","1070  >  60168 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2933","60.383177","192.168.56.103","192.168.56.102","TCP","60","1121  >  59440 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2934","60.383244","192.168.56.102","192.168.56.103","TCP","80","49946  >  57797 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001904 TSecr=0 WS=512"
"2935","60.383252","192.168.56.103","192.168.56.102","TCP","60","57797  >  49946 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2936","60.383647","192.168.56.102","192.168.56.103","TCP","80","59730  >  2381 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001905 TSecr=0 WS=512"
"2937","60.383647","192.168.56.102","192.168.56.103","TCP","80","45430  >  84 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001905 TSecr=0 WS=512"
"2938","60.383666","192.168.56.103","192.168.56.102","TCP","60","2381  >  59730 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2939","60.383681","192.168.56.103","192.168.56.102","TCP","60","84  >  45430 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2940","60.383808","192.168.56.102","192.168.56.103","TCP","80","48018  >  44442 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001905 TSecr=0 WS=512"
"2941","60.383821","192.168.56.103","192.168.56.102","TCP","60","44442  >  48018 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2942","60.384111","192.168.56.102","192.168.56.103","TCP","80","37078  >  1234 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001905 TSecr=0 WS=512"
"2943","60.384127","192.168.56.103","192.168.56.102","TCP","60","1234  >  37078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2944","60.384205","192.168.56.102","192.168.56.103","TCP","80","53378  >  726 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001905 TSecr=0 WS=512"
"2945","60.384215","192.168.56.103","192.168.56.102","TCP","60","726  >  53378 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2946","60.384537","192.168.56.102","192.168.56.103","TCP","80","33534  >  5566 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2947","60.384550","192.168.56.103","192.168.56.102","TCP","60","5566  >  33534 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2948","60.384619","192.168.56.102","192.168.56.103","TCP","80","36582  >  32778 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2949","60.384628","192.168.56.103","192.168.56.102","TCP","60","32778  >  36582 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2950","60.384810","192.168.56.102","192.168.56.103","TCP","80","37112  >  1149 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2951","60.384819","192.168.56.103","192.168.56.102","TCP","60","1149  >  37112 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2952","60.385359","192.168.56.102","192.168.56.103","TCP","80","33074  >  15742 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2953","60.385359","192.168.56.102","192.168.56.103","TCP","80","56866  >  1443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2954","60.385360","192.168.56.102","192.168.56.103","TCP","80","43336  >  6667 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2955","60.385360","192.168.56.102","192.168.56.103","TCP","80","34920  >  2717 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2956","60.385380","192.168.56.103","192.168.56.102","TCP","60","15742  >  33074 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2957","60.385397","192.168.56.103","192.168.56.102","TCP","60","1443  >  56866 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2958","60.385407","192.168.56.103","192.168.56.102","TCP","60","6667  >  43336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2959","60.385418","192.168.56.103","192.168.56.102","TCP","60","2717  >  34920 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2960","60.385500","192.168.56.102","192.168.56.103","TCP","80","50892  >  1309 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001906 TSecr=0 WS=512"
"2961","60.385510","192.168.56.103","192.168.56.102","TCP","60","1309  >  50892 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2962","60.385584","192.168.56.102","192.168.56.103","TCP","80","55374  >  2121 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001907 TSecr=0 WS=512"
"2963","60.385593","192.168.56.103","192.168.56.102","TCP","60","2121  >  55374 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2964","60.386021","192.168.56.102","192.168.56.103","TCP","80","50626  >  8031 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001907 TSecr=0 WS=512"
"2965","60.386031","192.168.56.103","192.168.56.102","TCP","60","8031  >  50626 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2966","60.386109","192.168.56.102","192.168.56.103","TCP","80","50924  >  4006 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001907 TSecr=0 WS=512"
"2967","60.386120","192.168.56.103","192.168.56.102","TCP","60","4006  >  50924 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2968","60.386191","192.168.56.102","192.168.56.103","TCP","80","57542  >  5902 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001907 TSecr=0 WS=512"
"2969","60.386198","192.168.56.103","192.168.56.102","TCP","60","5902  >  57542 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2970","60.386459","192.168.56.102","192.168.56.103","TCP","80","34368  >  1077 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001907 TSecr=0 WS=512"
"2971","60.386470","192.168.56.103","192.168.56.102","TCP","60","1077  >  34368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2972","60.387368","192.168.56.102","192.168.56.103","TCP","80","58158  >  524 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001908 TSecr=0 WS=512"
"2973","60.387369","192.168.56.102","192.168.56.103","TCP","80","60380  >  5550 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001908 TSecr=0 WS=512"
"2974","60.387385","192.168.56.103","192.168.56.102","TCP","60","524  >  58158 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2975","60.387403","192.168.56.103","192.168.56.102","TCP","60","5550  >  60380 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2976","60.387783","192.168.56.102","192.168.56.103","TCP","80","57792  >  7937 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2977","60.387798","192.168.56.103","192.168.56.102","TCP","60","7937  >  57792 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2978","60.387844","192.168.56.102","192.168.56.103","TCP","80","35726  >  41511 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2979","60.387850","192.168.56.103","192.168.56.102","TCP","60","41511  >  35726 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2980","60.388015","192.168.56.102","192.168.56.103","TCP","80","35886  >  18988 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2981","60.388024","192.168.56.103","192.168.56.102","TCP","60","18988  >  35886 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2982","60.388225","192.168.56.102","192.168.56.103","TCP","80","58316  >  88 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2983","60.388237","192.168.56.103","192.168.56.102","TCP","60","88  >  58316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2984","60.388317","192.168.56.102","192.168.56.103","TCP","80","51500  >  4848 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2985","60.388326","192.168.56.103","192.168.56.102","TCP","60","4848  >  51500 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2986","60.388467","192.168.56.102","192.168.56.103","TCP","80","47566  >  481 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001909 TSecr=0 WS=512"
"2987","60.388477","192.168.56.103","192.168.56.102","TCP","60","481  >  47566 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2988","60.388755","192.168.56.102","192.168.56.103","TCP","80","60954  >  79 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2989","60.388767","192.168.56.103","192.168.56.102","TCP","60","79  >  60954 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2990","60.388856","192.168.56.102","192.168.56.103","TCP","80","33746  >  13456 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2991","60.388856","192.168.56.102","192.168.56.103","TCP","80","41604  >  5033 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2992","60.388865","192.168.56.103","192.168.56.102","TCP","60","13456  >  33746 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2993","60.388880","192.168.56.103","192.168.56.102","TCP","60","5033  >  41604 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2994","60.389200","192.168.56.102","192.168.56.103","TCP","80","53668  >  1081 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2995","60.389211","192.168.56.103","192.168.56.102","TCP","60","1081  >  53668 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2996","60.389328","192.168.56.102","192.168.56.103","TCP","80","59000  >  555 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2997","60.389337","192.168.56.103","192.168.56.102","TCP","60","555  >  59000 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2998","60.389473","192.168.56.102","192.168.56.103","TCP","80","36836  >  1095 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001910 TSecr=0 WS=512"
"2999","60.389483","192.168.56.103","192.168.56.102","TCP","60","1095  >  36836 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3000","60.389693","192.168.56.102","192.168.56.103","TCP","80","56976  >  1068 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3001","60.389703","192.168.56.103","192.168.56.102","TCP","60","1068  >  56976 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3002","60.389778","192.168.56.102","192.168.56.103","TCP","80","44932  >  3809 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3003","60.389787","192.168.56.103","192.168.56.102","TCP","60","3809  >  44932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3004","60.389895","192.168.56.102","192.168.56.103","TCP","80","60604  >  1688 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3005","60.389904","192.168.56.103","192.168.56.102","TCP","60","1688  >  60604 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3006","60.390118","192.168.56.102","192.168.56.103","TCP","80","58042  >  1148 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3007","60.390128","192.168.56.103","192.168.56.102","TCP","60","1148  >  58042 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3008","60.390209","192.168.56.102","192.168.56.103","TCP","80","38368  >  6101 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3009","60.390218","192.168.56.103","192.168.56.102","TCP","60","6101  >  38368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3010","60.390308","192.168.56.102","192.168.56.103","TCP","80","50008  >  1434 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001911 TSecr=0 WS=512"
"3011","60.390317","192.168.56.103","192.168.56.102","TCP","60","1434  >  50008 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3012","60.390535","192.168.56.102","192.168.56.103","TCP","80","58304  >  3766 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3013","60.390544","192.168.56.103","192.168.56.102","TCP","60","3766  >  58304 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3014","60.390624","192.168.56.102","192.168.56.103","TCP","80","49974  >  9081 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3015","60.390634","192.168.56.103","192.168.56.102","TCP","60","9081  >  49974 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3016","60.390970","192.168.56.102","192.168.56.103","TCP","80","36290  >  1111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3017","60.390971","192.168.56.102","192.168.56.103","TCP","80","59368  >  19315 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3018","60.390984","192.168.56.103","192.168.56.102","TCP","60","1111  >  36290 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3019","60.391001","192.168.56.103","192.168.56.102","TCP","60","19315  >  59368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3020","60.391102","192.168.56.102","192.168.56.103","TCP","80","57528  >  7443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3021","60.391155","192.168.56.103","192.168.56.102","TCP","60","7443  >  57528 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3022","60.391233","192.168.56.102","192.168.56.103","TCP","80","44986  >  6547 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3023","60.391241","192.168.56.103","192.168.56.102","TCP","60","6547  >  44986 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3024","60.391484","192.168.56.102","192.168.56.103","TCP","80","51092  >  9968 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001912 TSecr=0 WS=512"
"3025","60.391496","192.168.56.103","192.168.56.102","TCP","60","9968  >  51092 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3026","60.391800","192.168.56.102","192.168.56.103","TCP","80","36994  >  15004 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001913 TSecr=0 WS=512"
"3027","60.391811","192.168.56.103","192.168.56.102","TCP","60","15004  >  36994 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3028","60.391881","192.168.56.102","192.168.56.103","TCP","80","39522  >  544 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001913 TSecr=0 WS=512"
"3029","60.391890","192.168.56.103","192.168.56.102","TCP","60","544  >  39522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3030","60.392042","192.168.56.102","192.168.56.103","TCP","80","37498  >  2043 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001913 TSecr=0 WS=512"
"3031","60.392051","192.168.56.103","192.168.56.102","TCP","60","2043  >  37498 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3032","60.392213","192.168.56.102","192.168.56.103","TCP","80","55270  >  1199 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001913 TSecr=0 WS=512"
"3033","60.392222","192.168.56.103","192.168.56.102","TCP","60","1199  >  55270 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3034","60.392472","192.168.56.102","192.168.56.103","TCP","80","40216  >  3871 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001913 TSecr=0 WS=512"
"3035","60.392472","192.168.56.102","192.168.56.103","TCP","80","51758  >  1043 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3036","60.392485","192.168.56.103","192.168.56.102","TCP","60","3871  >  40216 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3037","60.392502","192.168.56.103","192.168.56.102","TCP","60","1043  >  51758 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3038","60.392646","192.168.56.102","192.168.56.103","TCP","80","50290  >  8254 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3039","60.392656","192.168.56.103","192.168.56.102","TCP","60","8254  >  50290 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3040","60.392802","192.168.56.102","192.168.56.103","TCP","80","59820  >  5877 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3041","60.392814","192.168.56.103","192.168.56.102","TCP","60","5877  >  59820 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3042","60.393067","192.168.56.102","192.168.56.103","TCP","80","36350  >  1035 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3043","60.393078","192.168.56.103","192.168.56.102","TCP","60","1035  >  36350 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3044","60.393151","192.168.56.102","192.168.56.103","TCP","80","36006  >  6129 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3045","60.393160","192.168.56.103","192.168.56.102","TCP","60","6129  >  36006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3046","60.393227","192.168.56.102","192.168.56.103","TCP","80","38502  >  3945 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001914 TSecr=0 WS=512"
"3047","60.393235","192.168.56.103","192.168.56.102","TCP","60","3945  >  38502 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3048","60.393513","192.168.56.102","192.168.56.103","TCP","80","44064  >  7512 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3049","60.393524","192.168.56.103","192.168.56.102","TCP","60","7512  >  44064 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3050","60.393625","192.168.56.102","192.168.56.103","TCP","80","54156  >  9878 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3051","60.393638","192.168.56.103","192.168.56.102","TCP","60","9878  >  54156 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3052","60.393750","192.168.56.102","192.168.56.103","TCP","80","44358  >  99 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3053","60.393759","192.168.56.103","192.168.56.102","TCP","60","99  >  44358 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3054","60.393903","192.168.56.102","192.168.56.103","TCP","80","49074  >  1050 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3055","60.393914","192.168.56.103","192.168.56.102","TCP","60","1050  >  49074 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3056","60.394171","192.168.56.102","192.168.56.103","TCP","80","42258  >  1147 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3057","60.394182","192.168.56.103","192.168.56.102","TCP","60","1147  >  42258 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3058","60.394254","192.168.56.102","192.168.56.103","TCP","80","52124  >  52822 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3059","60.394263","192.168.56.103","192.168.56.102","TCP","60","52822  >  52124 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3060","60.394349","192.168.56.102","192.168.56.103","TCP","80","43022  >  2382 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001915 TSecr=0 WS=512"
"3061","60.394357","192.168.56.103","192.168.56.102","TCP","60","2382  >  43022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3062","60.394534","192.168.56.102","192.168.56.103","TCP","80","45428  >  2401 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001916 TSecr=0 WS=512"
"3063","60.394544","192.168.56.103","192.168.56.102","TCP","60","2401  >  45428 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3064","60.394646","192.168.56.102","192.168.56.103","TCP","80","38710  >  7201 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001916 TSecr=0 WS=512"
"3065","60.394658","192.168.56.103","192.168.56.102","TCP","60","7201  >  38710 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3066","60.394930","192.168.56.102","192.168.56.103","TCP","80","60802  >  2500 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001916 TSecr=0 WS=512"
"3067","60.394940","192.168.56.103","192.168.56.102","TCP","60","2500  >  60802 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3068","60.395031","192.168.56.102","192.168.56.103","TCP","80","59772  >  3001 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001916 TSecr=0 WS=512"
"3069","60.395041","192.168.56.103","192.168.56.102","TCP","60","3001  >  59772 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3070","60.395141","192.168.56.102","192.168.56.103","TCP","80","52714  >  57294 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001916 TSecr=0 WS=512"
"3071","60.395152","192.168.56.103","192.168.56.102","TCP","60","57294  >  52714 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3072","60.396232","192.168.56.102","192.168.56.103","TCP","80","37810  >  1001 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001917 TSecr=0 WS=512"
"3073","60.396232","192.168.56.102","192.168.56.103","TCP","80","41960  >  1114 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001917 TSecr=0 WS=512"
"3074","60.396253","192.168.56.103","192.168.56.102","TCP","60","1001  >  37810 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3075","60.396269","192.168.56.103","192.168.56.102","TCP","60","1114  >  41960 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"3076","60.396357","192.168.56.102","192.168.56.103","TCP","80","34090  >  465 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3218001917 TSecr=0 WS=512"
"3077","60.396366","192.168.56.103","192.168.56.102","TCP","60","465  >  34090 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
